Date	Time-DEL	Time	GHI	DNI	DIF	flagR	SE	SA	TEMP	AP	RH	WS	WD	PWAT
29.03.2020	19:30:00	19:00:00	0	0	0	0	-42.53	131.04	16.8	970.3	42.6	2	265	12.9
29.03.2020	20:30:00	20:00:00	0	0	0	0	-50.77	149.37	15.9	970.5	46.1	2.2	256	13.1
29.03.2020	21:30:00	21:00:00	0	0	0	0	-54.91	173.24	14.1	970.4	52	2.3	247	13.4
29.03.2020	22:30:00	22:00:00	0	0	0	0	-53.56	-161.25	12.2	970.3	58.4	2.4	241	13.8
29.03.2020	23:30:00	23:00:00	0	0	0	0	-47.22	-139.88	11.8	969.9	58.9	2.4	233	14
30.03.2020	0:30:00	0:00:00	0	0	0	0	-37.34	-124.42	11.6	969.4	58.3	2.2	220	13.8
30.03.2020	1:30:00	1:00:00	0	0	0	0	-26.08	-112.78	11.7	969.2	56.1	1.9	209	13.6
30.03.2020	2:30:00	2:00:00	0	0	0	0	-13.89	-103.52	11.7	969.1	54.3	1.9	195	13.6
30.03.2020	3:30:00	3:00:00	7	14	6	2	-0.62	-95.43	11.9	969.1	53.9	2	186	13.7
30.03.2020	4:30:00	4:00:00	139	224	90	1	11.71	-87.67	12.9	969.2	50.8	2.1	180	14
30.03.2020	5:30:00	5:00:00	343	402	176	1	24.42	-79.39	15.6	969.5	41.4	2.2	176	14.2
30.03.2020	6:30:00	6:00:00	548	535	228	1	36.77	-69.52	17.8	969.8	35.7	2.7	179	14.4
30.03.2020	7:30:00	7:00:00	723	614	266	1	48.19	-56.28	19.8	969.7	30.8	3.4	186	14.4
30.03.2020	8:30:00	8:00:00	869	734	250	1	57.52	-36.65	21.8	969.6	27.8	3.7	194	14.3
30.03.2020	9:30:00	9:00:00	925	756	254	1	62.47	-8.22	22.9	969	26.8	3.5	196	14.3
30.03.2020	10:30:00	10:00:00	898	717	271	1	60.78	23.13	24.2	968.3	24.2	3.3	193	14.4
30.03.2020	11:30:00	11:00:00	760	536	332	1	53.34	47.27	24.9	967.4	23.3	3.3	196	14.4
30.03.2020	12:30:00	12:00:00	663	631	235	1	42.78	63.33	25.4	966.7	23.7	3.1	199	14.4
30.03.2020	13:30:00	13:00:00	385	328	207	1	30.8	74.63	25.7	966	23.1	2.7	209	14.6
30.03.2020	14:30:00	14:00:00	219	228	150	1	18.23	83.55	25.8	965.6	22.9	1.5	231	15
30.03.2020	15:30:00	15:00:00	52	78	42	1	5.57	91.47	24.9	965.9	24.9	1	329	15.6
30.03.2020	16:30:00	16:00:00	0	0	0	0	-7.02	99.29	23.2	966.1	29.6	2.4	21	16.1
30.03.2020	17:30:00	17:00:00	0	0	0	0	-19.93	107.83	21.6	966.7	36.9	3.1	40	16.6
30.03.2020	18:30:00	18:00:00	0	0	0	0	-31.74	118.08	21.2	967.1	37.4	3.5	56	16.6
30.03.2020	19:30:00	19:00:00	0	0	0	0	-42.29	131.46	20.7	967.3	37.8	3.8	69	15.8
30.03.2020	20:30:00	20:00:00	0	0	0	0	-50.45	149.74	20.4	967.3	37.5	3.8	82	15
30.03.2020	21:30:00	21:00:00	0	0	0	0	-54.53	173.44	19.8	966.9	38.8	3.5	91	14.6
30.03.2020	22:30:00	22:00:00	0	0	0	0	-53.17	-161.3	17.7	966.4	44.9	3.2	98	14.2
30.03.2020	23:30:00	23:00:00	0	0	0	0	-46.86	-140.1	17	966	45.3	3	107	13.5
31.03.2020	0:30:00	0:00:00	0	0	0	0	-37.02	-124.7	16.8	965.6	43.6	3	113	12.7
31.03.2020	1:30:00	1:00:00	0	0	0	0	-25.78	-113.07	16.9	965.2	41.4	3.2	118	12
31.03.2020	2:30:00	2:00:00	0	0	0	0	-13.61	-103.8	17.2	965	37.6	3.4	125	11.9
31.03.2020	3:30:00	3:00:00	4	0	4	2	-0.35	-95.72	17.3	965	36	3.3	132	12.6
31.03.2020	4:30:00	4:00:00	47	33	41	1	11.98	-87.96	18.2	965.5	32.9	2.9	135	13.8
31.03.2020	5:30:00	5:00:00	120	39	107	1	24.69	-79.7	19.6	965.9	27.9	3	127	15.3
31.03.2020	6:30:00	6:00:00	502	344	294	1	37.06	-69.85	20.6	965.7	26.2	4	122	15.6
31.03.2020	7:30:00	7:00:00	483	157	367	1	48.52	-56.61	22.3	965.5	23.5	5.1	130	15.4
31.03.2020	8:30:00	8:00:00	233	28	210	1	57.89	-36.89	23.6	965.3	21.3	5.8	139	15.6
31.03.2020	9:30:00	9:00:00	800	436	412	1	62.86	-8.15	25.1	964.6	19.1	5.5	155	14.6
31.03.2020	10:30:00	10:00:00	858	561	366	1	61.12	23.55	27.6	963.8	15.1	5.3	192	13.4
31.03.2020	11:30:00	11:00:00	342	74	280	1	53.59	47.78	28.8	962.8	14	6.6	228	12.5
31.03.2020	12:30:00	12:00:00	480	197	346	1	42.96	63.81	28.9	962.1	13.3	8.2	250	11.8
31.03.2020	13:30:00	13:00:00	373	231	255	1	30.96	75.06	27.6	962	15.1	8.1	262	11.2
31.03.2020	14:30:00	14:00:00	205	162	151	1	18.36	83.95	26.9	962.1	15.3	6.2	275	10.3
31.03.2020	15:30:00	15:00:00	48	52	40	1	5.7	91.85	26.4	962.5	13.7	4	297	10
31.03.2020	16:30:00	16:00:00	0	0	0	0	-6.88	99.67	23.5	963	23.2	3.1	314	10.7
31.03.2020	17:30:00	17:00:00	0	0	0	0	-19.77	108.22	19.4	963.9	45.3	3.5	314	12.1
31.03.2020	18:30:00	18:00:00	0	0	0	0	-31.54	118.49	17.4	965.2	67.3	4.3	311	14
31.03.2020	19:30:00	19:00:00	0	0	0	0	-42.04	131.88	16.4	966	79.6	4.4	310	15.2
31.03.2020	20:30:00	20:00:00	0	0	0	0	-50.14	150.11	15.8	966.4	82.6	3.9	306	15.2
31.03.2020	21:30:00	21:00:00	0	0	0	0	-54.16	173.63	15.1	966.6	82.3	2.8	294	14.7
31.03.2020	22:30:00	22:00:00	0	0	0	0	-52.78	-161.35	14.5	966.6	83.1	2	265	14.1
31.03.2020	23:30:00	23:00:00	0	0	0	0	-46.49	-140.31	14.3	966.4	81.9	2.1	240	12.8
01.04.2020	0:30:00	0:00:00	0	0	0	0	-36.69	-124.97	14.2	966.4	81.8	2.4	228	12.4
01.04.2020	1:30:00	1:00:00	0	0	0	0	-25.48	-113.35	14	966.1	81.5	3.1	224	12.8
01.04.2020	2:30:00	2:00:00	0	0	0	0	-13.33	-104.09	14.1	966.3	79.9	3.9	230	13.1
01.04.2020	3:30:00	3:00:00	11	38	8	2	-0.1	-96.01	14.3	966.7	76.6	4.7	240	13.1
01.04.2020	4:30:00	4:00:00	160	366	80	1	12.24	-88.26	14.6	967.4	71.4	5.2	247	13.4
01.04.2020	5:30:00	5:00:00	232	152	172	1	24.96	-80.01	15.4	967.9	66.5	6.1	249	14.2
01.04.2020	6:30:00	6:00:00	255	129	180	1	37.35	-70.19	16	968.5	65.6	7.4	253	15.1
01.04.2020	7:30:00	7:00:00	485	265	282	1	48.84	-56.95	16.8	968.9	64	7.7	262	15.7
01.04.2020	8:30:00	8:00:00	461	184	303	1	58.26	-37.14	17.9	969.1	59.3	7.8	271	15.9
01.04.2020	9:30:00	9:00:00	648	282	396	1	63.25	-8.08	18.3	969.2	57.3	7.3	280	16
01.04.2020	10:30:00	10:00:00	665	358	351	1	61.45	23.97	18.3	969.3	58.5	7.1	283	16
01.04.2020	11:30:00	11:00:00	765	577	301	1	53.83	48.3	18.8	969	56.8	7	284	15.7
01.04.2020	12:30:00	12:00:00	681	722	187	1	43.15	64.28	18.8	968.8	56.3	6.6	285	15.4
01.04.2020	13:30:00	13:00:00	482	620	160	1	31.11	75.48	18.5	969	56.9	6.2	288	15
01.04.2020	14:30:00	14:00:00	271	505	107	1	18.49	84.34	17.9	969	58.1	5.7	295	14.6
01.04.2020	15:30:00	15:00:00	66	203	37	1	5.82	92.22	17.5	969.1	59	4.5	306	14
01.04.2020	16:30:00	16:00:00	0	0	0	0	-6.74	100.04	16.4	969.2	64.5	2.9	320	13.3
01.04.2020	17:30:00	17:00:00	0	0	0	0	-19.61	108.6	15.1	969.4	71.4	1.7	331	12.9
01.04.2020	18:30:00	18:00:00	0	0	0	0	-31.35	118.89	14.9	970	72.6	0.9	324	13
01.04.2020	19:30:00	19:00:00	0	0	0	0	-41.79	132.29	14	970.2	74.8	0.8	296	13.3
01.04.2020	20:30:00	20:00:00	0	0	0	0	-49.83	150.48	13.2	970.3	77.5	1.1	272	13.8
01.04.2020	21:30:00	21:00:00	0	0	0	0	-53.78	173.82	12.7	970	79.1	1.2	271	14.5
01.04.2020	22:30:00	22:00:00	0	0	0	0	-52.39	-161.4	11.5	969.7	83.9	1	281	15.1
01.04.2020	23:30:00	23:00:00	0	0	0	0	-46.13	-140.52	11.2	969.4	85.3	1	253	14.8
02.04.2020	0:30:00	0:00:00	0	0	0	0	-36.36	-125.23	11.1	969.2	85.3	1.1	245	14.5
02.04.2020	1:30:00	1:00:00	0	0	0	0	-25.18	-113.64	10.7	969.1	85	1.3	247	14.5
02.04.2020	2:30:00	2:00:00	0	0	0	0	-13.05	-104.37	10.5	969.2	85.2	1.4	250	14.6
02.04.2020	3:30:00	3:00:00	14	56	9	2	0.14	-96.3	11.2	969.5	83.8	1.3	251	14.6
02.04.2020	4:30:00	4:00:00	167	323	93	1	12.5	-88.56	12.5	970	79.4	1.3	247	14.4
02.04.2020	5:30:00	5:00:00	382	580	132	1	25.23	-80.33	14.1	970.5	73.5	1.3	246	14.2
02.04.2020	6:30:00	6:00:00	581	659	182	1	37.64	-70.52	15.2	970.9	68.8	1.5	249	14
02.04.2020	7:30:00	7:00:00	772	783	180	1	49.16	-57.29	16.4	971	61	1.7	256	14
02.04.2020	8:30:00	8:00:00	877	767	225	1	58.63	-37.39	18	971.1	52.6	2.3	265	14.2
02.04.2020	9:30:00	9:00:00	870	631	304	1	63.63	-8.01	19	970.7	49.2	2.6	271	14.1
02.04.2020	10:30:00	10:00:00	899	745	243	1	61.78	24.4	19.8	970.3	45.4	2.4	272	13.8
02.04.2020	11:30:00	11:00:00	801	697	237	1	54.08	48.82	20.1	969.7	44	2.5	278	13.6
02.04.2020	12:30:00	12:00:00	674	696	199	1	43.33	64.76	20.3	969.3	43.4	2.9	287	13.4
02.04.2020	13:30:00	13:00:00	507	721	130	1	31.25	75.91	20.3	969.2	44.5	3.6	295	13.2
02.04.2020	14:30:00	14:00:00	280	572	94	1	18.63	84.73	19.9	969.3	47	4.2	304	13.1
02.04.2020	15:30:00	15:00:00	70	247	35	1	5.94	92.59	18.9	969.6	51.3	4.5	313	12.9
02.04.2020	16:30:00	16:00:00	0	0	0	0	-6.6	100.41	17.6	970	58.4	4.1	322	12.5
02.04.2020	17:30:00	17:00:00	0	0	0	0	-19.45	108.98	15.9	970.7	67.8	3.4	329	12.1
02.04.2020	18:30:00	18:00:00	0	0	0	0	-31.15	119.29	14.5	971.1	74.8	2.2	336	11.5
02.04.2020	19:30:00	19:00:00	0	0	0	0	-41.54	132.69	13.7	971.5	78.1	1.2	335	10.8
02.04.2020	20:30:00	20:00:00	0	0	0	0	-49.51	150.83	13.2	971.7	79.1	0.4	297	10.3
02.04.2020	21:30:00	21:00:00	0	0	0	0	-53.41	174.01	12.7	971.4	78.6	0.4	216	10.2
02.04.2020	22:30:00	22:00:00	0	0	0	0	-52	-161.45	12	971.2	76.9	0.7	201	10.7
02.04.2020	23:30:00	23:00:00	0	0	0	0	-45.76	-140.72	11.5	970.9	73.1	1	213	11.1
03.04.2020	0:30:00	0:00:00	0	0	0	0	-36.03	-125.5	10.9	970.9	71.1	1.1	220	11.5
03.04.2020	1:30:00	1:00:00	0	0	0	0	-24.89	-113.92	10.8	971	69.2	1	216	11.9
03.04.2020	2:30:00	2:00:00	0	0	0	0	-12.77	-104.66	10.6	971.1	69.1	0.8	201	12.5
03.04.2020	3:30:00	3:00:00	15	65	10	2	0.39	-96.59	10.4	971.6	68.6	0.7	189	13
03.04.2020	4:30:00	4:00:00	177	479	68	1	12.76	-88.86	11.6	972.1	61.6	0.8	174	13.2
03.04.2020	5:30:00	5:00:00	399	669	111	1	25.5	-80.64	14.7	972.3	48.3	1.1	159	13.3
03.04.2020	6:30:00	6:00:00	605	755	142	1	37.92	-70.86	16.8	972.5	42.4	1.6	157	13.4
03.04.2020	7:30:00	7:00:00	787	838	151	1	49.48	-57.63	18.6	972.7	38.3	1.8	151	13.7
03.04.2020	8:30:00	8:00:00	919	899	149	1	58.99	-37.64	20.4	972.5	34.8	1.8	146	13.9
03.04.2020	9:30:00	9:00:00	975	884	181	1	64.02	-7.94	21.2	972.2	34.5	1.5	142	14.2
03.04.2020	10:30:00	10:00:00	952	907	151	1	62.11	24.84	22.3	971.8	32.6	0.7	116	14.9
03.04.2020	11:30:00	11:00:00	868	894	142	1	54.32	49.34	23.2	971.1	31.4	0.9	345	15.3
03.04.2020	12:30:00	12:00:00	714	841	134	1	43.51	65.24	24	970.7	29.8	2.2	334	15.8
03.04.2020	13:30:00	13:00:00	511	750	118	1	31.4	76.33	23.8	970.4	30.3	3.1	340	16.1
03.04.2020	14:30:00	14:00:00	284	600	87	1	18.76	85.11	23.1	970.4	32.5	3.6	345	16.3
03.04.2020	15:30:00	15:00:00	71	252	34	1	6.07	92.96	22	970.6	35.5	3.7	349	16.3
03.04.2020	16:30:00	16:00:00	0	0	0	0	-6.47	100.78	20.4	971.1	40.6	3.3	354	16.2
03.04.2020	17:30:00	17:00:00	0	0	0	0	-19.29	109.36	18.2	971.7	48.5	3	1	16
03.04.2020	18:30:00	18:00:00	0	0	0	0	-30.96	119.68	17.1	972.4	54	2.6	11	15.9
03.04.2020	19:30:00	19:00:00	0	0	0	0	-41.3	133.09	16	972.8	57.9	2.3	23	15.7
03.04.2020	20:30:00	20:00:00	0	0	0	0	-49.2	151.18	15.4	972.9	59.3	2.1	37	15.5
03.04.2020	21:30:00	21:00:00	0	0	0	0	-53.04	174.2	15.2	972.9	59	2.1	46	15.4
03.04.2020	22:30:00	22:00:00	0	0	0	0	-51.61	-161.5	14.5	972.6	58.8	2.2	52	15.3
03.04.2020	23:30:00	23:00:00	0	0	0	0	-45.4	-140.93	14.7	972.3	56.2	2.3	65	14.9
04.04.2020	0:30:00	0:00:00	0	0	0	0	-35.71	-125.76	14.8	971.9	54.5	2.4	78	14.5
04.04.2020	1:30:00	1:00:00	0	0	0	0	-24.59	-114.19	14.3	971.6	55.4	2.5	83	14.2
04.04.2020	2:30:00	2:00:00	0	0	0	0	-12.49	-104.94	13.8	971.4	57.5	2.4	80	14
04.04.2020	3:30:00	3:00:00	16	47	11	2	0.64	-96.87	14.2	971.6	56.4	2.5	77	13.8
04.04.2020	4:30:00	4:00:00	174	384	84	1	13.02	-89.15	16.3	971.8	51.1	2.7	78	13.7
04.04.2020	5:30:00	5:00:00	392	571	144	1	25.76	-80.96	18.8	972.3	45.7	3.1	81	13.7
04.04.2020	6:30:00	6:00:00	600	676	183	1	38.21	-71.19	19.6	972.4	42.8	4.1	85	13.6
04.04.2020	7:30:00	7:00:00	784	772	195	1	49.8	-57.98	21.5	972.2	36.9	5.1	91	13.3
04.04.2020	8:30:00	8:00:00	907	807	214	1	59.36	-37.9	24	971.8	29.6	5.6	94	12.8
04.04.2020	9:30:00	9:00:00	951	819	213	1	64.4	-7.87	26	971.2	25	6	96	12.1
04.04.2020	10:30:00	10:00:00	939	828	204	1	62.43	25.28	28.2	970.4	20.2	5.9	97	11.5
04.04.2020	11:30:00	11:00:00	852	807	194	1	54.56	49.87	28.8	969.5	19.3	5.2	99	11.3
04.04.2020	12:30:00	12:00:00	705	746	188	1	43.69	65.71	29.2	968.6	18.9	4.5	97	11.3
04.04.2020	13:30:00	13:00:00	484	592	176	1	31.54	76.75	29	967.8	19.1	4	90	11.5
04.04.2020	14:30:00	14:00:00	279	511	110	1	18.89	85.5	28.4	967.6	20.3	3.8	74	11.8
04.04.2020	15:30:00	15:00:00	64	109	47	1	6.19	93.33	27.3	967.7	22.9	3.8	60	12.1
04.04.2020	16:30:00	16:00:00	0	0	0	0	-6.33	101.14	24.9	967.8	29	4	60	12.3
04.04.2020	17:30:00	17:00:00	0	0	0	0	-19.13	109.73	22.7	968.1	34.4	4.2	65	12.3
04.04.2020	18:30:00	18:00:00	0	0	0	0	-30.76	120.07	22.2	968.2	35	4.2	72	12.4
04.04.2020	19:30:00	19:00:00	0	0	0	0	-41.05	133.49	21.9	968.1	35.8	3.9	80	12.6
04.04.2020	20:30:00	20:00:00	0	0	0	0	-48.88	151.53	21	967.9	37.5	3.6	88	12.8
04.04.2020	21:30:00	21:00:00	0	0	0	0	-52.67	174.37	20.5	967.5	38.3	3.6	99	12.8
04.04.2020	22:30:00	22:00:00	0	0	0	0	-51.22	-161.54	20.4	966.9	37	3.6	110	12.6
04.04.2020	23:30:00	23:00:00	0	0	0	0	-45.04	-141.13	20.6	966.3	35.9	3.4	111	12.6
05.04.2020	0:30:00	0:00:00	0	0	0	0	-35.38	-126.02	20.6	966	35.5	3.4	111	12.7
05.04.2020	1:30:00	1:00:00	0	0	0	0	-24.3	-114.47	20.3	965.8	35.5	3.7	109	12.8
05.04.2020	2:30:00	2:00:00	0	0	0	0	-12.22	-105.22	20.1	965.5	36	4.1	110	13.1
05.04.2020	3:30:00	3:00:00	10	3	10	2	0.9	-97.16	20.1	965.5	34.1	4	115	13.2
05.04.2020	4:30:00	4:00:00	121	71	106	1	13.27	-89.45	20.9	965.8	31.4	3.6	122	13.3
05.04.2020	5:30:00	5:00:00	263	78	228	1	26.03	-81.27	23	966.1	28.1	3.5	126	13.2
05.04.2020	6:30:00	6:00:00	454	196	329	1	38.49	-71.53	24.6	966.5	24.1	3.7	131	12.7
05.04.2020	7:30:00	7:00:00	705	485	332	1	50.11	-58.33	26.9	966.8	19.4	4.2	144	12.3
05.04.2020	8:30:00	8:00:00	827	534	367	1	59.71	-38.17	29.6	967	15.1	4.2	165	12.2
05.04.2020	9:30:00	9:00:00	758	358	434	1	64.78	-7.8	30.7	966.9	13.4	4	195	13
05.04.2020	10:30:00	10:00:00	527	139	403	1	62.75	25.74	30.6	966.8	14.3	3.9	243	13.9
05.04.2020	11:30:00	11:00:00	478	129	374	1	54.79	50.4	29.1	967	19.4	5.8	291	14.8
05.04.2020	12:30:00	12:00:00	501	309	281	1	43.86	66.19	26.5	967.4	28.1	7.3	310	15.9
05.04.2020	13:30:00	13:00:00	130	13	123	1	31.69	77.18	23.9	968	39.4	7.4	313	16.7
05.04.2020	14:30:00	14:00:00	145	102	109	1	19.02	85.89	21.1	968.2	49.4	6.6	315	17.9
05.04.2020	15:30:00	15:00:00	39	26	35	1	6.32	93.7	19.2	968.6	57.7	5.2	317	18.8
05.04.2020	16:30:00	16:00:00	0	0	0	0	-6.2	101.5	18.4	969	65.5	3.8	318	19.3
05.04.2020	17:30:00	17:00:00	0	0	0	0	-18.97	110.1	17.7	969.7	73.1	2.9	316	19.5
05.04.2020	18:30:00	18:00:00	0	0	0	0	-30.57	120.46	17.5	970.3	76.5	2.2	309	19.4
05.04.2020	19:30:00	19:00:00	0	0	0	0	-40.8	133.88	16.9	970.6	79.2	2	298	19
05.04.2020	20:30:00	20:00:00	0	0	0	0	-48.57	151.86	15.7	970.7	84	2	290	18.8
05.04.2020	21:30:00	21:00:00	0	0	0	0	-52.3	174.55	15.3	970.7	86	2.3	291	18.1
05.04.2020	22:30:00	22:00:00	0	0	0	0	-50.84	-161.59	15.1	970.6	86.8	2.7	296	17.2
05.04.2020	23:30:00	23:00:00	0	0	0	0	-44.68	-141.32	14.9	970.3	88.8	2.6	301	17.3
06.04.2020	0:30:00	0:00:00	0	0	0	0	-35.06	-126.27	14.8	970.1	89.9	2.5	304	17
06.04.2020	1:30:00	1:00:00	0	0	0	0	-24.01	-114.74	14.8	969.9	89.5	2.5	304	16.7
06.04.2020	2:30:00	2:00:00	0	0	0	0	-11.94	-105.5	14.4	969.9	90.7	2.4	302	16.5
06.04.2020	3:30:00	3:00:00	17	31	14	2	1.16	-97.44	14.2	970.3	90.4	2.1	300	16.5
06.04.2020	4:30:00	4:00:00	167	261	102	1	13.53	-89.75	14.7	970.8	88.1	1.9	298	16.3
06.04.2020	5:30:00	5:00:00	367	408	183	1	26.29	-81.59	15.9	971.4	81.7	2	302	16.1
06.04.2020	6:30:00	6:00:00	573	541	235	1	38.77	-71.87	16.5	971.7	73.6	2.1	304	15.9
06.04.2020	7:30:00	7:00:00	758	654	254	1	50.42	-58.68	17.5	972.1	64.6	2.4	306	15.9
06.04.2020	8:30:00	8:00:00	891	740	250	1	60.07	-38.44	19	972.1	56.5	2.6	310	15.9
06.04.2020	9:30:00	9:00:00	941	753	257	1	65.16	-7.72	20.2	971.7	51.1	2.1	312	16
06.04.2020	10:30:00	10:00:00	928	765	246	1	63.07	26.19	21.5	971.2	46	1.8	311	16.1
06.04.2020	11:30:00	11:00:00	825	690	258	1	55.02	50.94	22	970.8	43.9	2.7	309	16.3
06.04.2020	12:30:00	12:00:00	656	566	259	1	44.03	66.67	22.4	970.3	42.5	3.8	312	16.5
06.04.2020	13:30:00	13:00:00	418	381	206	1	31.83	77.6	22.1	970.1	44.9	4.6	318	16.7
06.04.2020	14:30:00	14:00:00	242	241	159	1	19.14	86.27	21.3	970.1	49.2	5.1	322	16.9
06.04.2020	15:30:00	15:00:00	48	33	43	1	6.44	94.06	20.3	970.3	54.6	5.3	323	17.3
06.04.2020	16:30:00	16:00:00	0	0	0	0	-6.06	101.87	18.5	970.7	63.9	5.1	324	17.4
06.04.2020	17:30:00	17:00:00	0	0	0	0	-18.81	110.47	16.7	971	74.7	4.6	325	17.2
06.04.2020	18:30:00	18:00:00	0	0	0	0	-30.37	120.84	16.2	971.4	79.2	4	326	16.8
06.04.2020	19:30:00	19:00:00	0	0	0	0	-40.55	134.26	15.6	971.4	81.3	3.6	323	16.5
06.04.2020	20:30:00	20:00:00	0	0	0	0	-48.25	152.19	15.1	971.4	83.9	3	319	16.3
06.04.2020	21:30:00	21:00:00	0	0	0	0	-51.93	174.72	14.8	971.1	85.4	2.6	313	16.3
06.04.2020	22:30:00	22:00:00	0	0	0	0	-50.46	-161.64	14.3	971	86.6	2.7	306	16.5
06.04.2020	23:30:00	23:00:00	0	0	0	0	-44.32	-141.52	14.1	970.8	86.8	2.9	308	16.6
07.04.2020	0:30:00	0:00:00	0	0	0	0	-34.74	-126.52	14	970.5	86.1	2.7	312	17.1
07.04.2020	1:30:00	1:00:00	0	0	0	0	-23.72	-115.01	13.8	970.4	85.7	2.3	312	17.6
07.04.2020	2:30:00	2:00:00	0	0	0	0	-11.67	-105.77	13.7	970.3	86.5	2.1	308	17.6
07.04.2020	3:30:00	3:00:00	20	63	14	2	1.44	-97.73	13.9	970.5	85.9	1.9	302	17.2
07.04.2020	4:30:00	4:00:00	177	343	92	1	13.78	-90.04	14.2	970.6	83.8	1.9	303	16.7
07.04.2020	5:30:00	5:00:00	367	446	173	1	26.55	-81.9	15.2	970.8	76.6	2.2	309	16.3
07.04.2020	6:30:00	6:00:00	524	395	273	1	39.04	-72.22	15.8	971	69	2.6	310	16
07.04.2020	7:30:00	7:00:00	723	574	277	1	50.73	-59.04	16.7	971.1	61.1	2.8	309	15.6
07.04.2020	8:30:00	8:00:00	888	748	238	1	60.43	-38.71	18.2	970.7	52.7	3.1	308	15.3
07.04.2020	9:30:00	9:00:00	954	811	216	1	65.54	-7.65	19.2	970.2	48.5	3.2	308	15.1
07.04.2020	10:30:00	10:00:00	953	850	193	1	63.39	26.66	20.3	969.8	43.7	3.3	308	15.1
07.04.2020	11:30:00	11:00:00	864	821	189	1	55.25	51.47	20.7	969.2	42.3	3.8	307	14.6
07.04.2020	12:30:00	12:00:00	706	761	174	1	44.2	67.15	20.9	968.6	43	4.3	309	14
07.04.2020	13:30:00	13:00:00	495	622	164	1	31.97	78.02	20.4	968.4	46	5.1	311	13.5
07.04.2020	14:30:00	14:00:00	290	507	117	1	19.27	86.65	18.9	968.5	51.3	5.8	313	13.1
07.04.2020	15:30:00	15:00:00	53	70	44	1	6.56	94.43	17.4	968.9	56.3	6.1	314	12.8
07.04.2020	16:30:00	16:00:00	0	0	0	0	-5.92	102.23	16.2	969.3	61.3	5.9	313	12.4
07.04.2020	17:30:00	17:00:00	0	0	0	0	-18.64	110.84	15.2	969.9	65.2	5.4	313	11.9
07.04.2020	18:30:00	18:00:00	0	0	0	0	-30.17	121.22	14.9	970.5	65.2	4.5	313	11.2
07.04.2020	19:30:00	19:00:00	0	0	0	0	-40.3	134.64	14.1	970.7	68.1	3.5	311	10.6
07.04.2020	20:30:00	20:00:00	0	0	0	0	-47.94	152.52	13	970.8	73	2.7	308	10.1
07.04.2020	21:30:00	21:00:00	0	0	0	0	-51.56	174.88	12.5	970.8	75.2	2.1	298	10.7
07.04.2020	22:30:00	22:00:00	0	0	0	0	-50.08	-161.68	12.1	970.8	76.7	1.8	280	12
07.04.2020	23:30:00	23:00:00	0	0	0	0	-43.97	-141.71	11.4	970.4	79.5	1.8	274	11.8
08.04.2020	0:30:00	0:00:00	0	0	0	0	-34.42	-126.77	11	970.1	81.8	1.8	268	11.6
08.04.2020	1:30:00	1:00:00	0	0	0	0	-23.43	-115.28	10.8	970	81.8	1.7	267	11
08.04.2020	2:30:00	2:00:00	0	0	0	0	-11.39	-106.05	10.7	969.8	82.8	1.6	263	10.6
08.04.2020	3:30:00	3:00:00	28	130	18	2	1.71	-98.01	11.1	969.9	82.3	1.5	257	10.4
08.04.2020	4:30:00	4:00:00	194	488	70	1	14.03	-90.34	11.9	970.3	78.2	1.4	255	10.6
08.04.2020	5:30:00	5:00:00	407	637	121	1	26.8	-82.22	13.7	970.6	68.6	1.5	266	10.9
08.04.2020	6:30:00	6:00:00	608	714	158	1	39.31	-72.56	14.6	970.8	61.6	1.7	285	11.3
08.04.2020	7:30:00	7:00:00	746	681	215	1	51.03	-59.4	15.4	970.8	54.3	1.8	300	11.6
08.04.2020	8:30:00	8:00:00	918	884	147	1	60.78	-38.99	16.6	970.5	46.9	2	302	11.8
08.04.2020	9:30:00	9:00:00	966	885	158	1	65.91	-7.58	18	970.1	43.4	2.3	303	12.1
08.04.2020	10:30:00	10:00:00	906	752	231	1	63.7	27.12	19.1	969.7	41.7	2.8	306	12.4
08.04.2020	11:30:00	11:00:00	791	651	255	1	55.47	52.01	19.3	969.2	40.3	3.5	305	12.8
08.04.2020	12:30:00	12:00:00	662	656	209	1	44.37	67.63	19.7	968.9	39.7	4	307	13
08.04.2020	13:30:00	13:00:00	466	561	165	1	32.11	78.44	19.4	968.6	41.9	4.5	311	13.1
08.04.2020	14:30:00	14:00:00	285	592	89	1	19.4	87.04	18.4	968.6	46.4	5	317	13.1
08.04.2020	15:30:00	15:00:00	84	332	34	1	6.69	94.79	17.8	968.9	51.6	5.2	323	13
08.04.2020	16:30:00	16:00:00	0	0	0	0	-5.78	102.58	16.6	969	58.5	4.3	327	12.5
08.04.2020	17:30:00	17:00:00	0	0	0	0	-18.48	111.2	15.2	969.6	65.2	3.2	333	11.8
08.04.2020	18:30:00	18:00:00	0	0	0	0	-29.97	121.59	14.6	970.1	68.6	2.1	342	11.3
08.04.2020	19:30:00	19:00:00	0	0	0	0	-40.05	135.02	13.6	970.2	72.2	1.3	350	11.1
08.04.2020	20:30:00	20:00:00	0	0	0	0	-47.63	152.83	12.6	970	76.1	0.8	352	11
08.04.2020	21:30:00	21:00:00	0	0	0	0	-51.2	175.04	12	969.6	77	0.5	332	11.5
08.04.2020	22:30:00	22:00:00	0	0	0	0	-49.7	-161.73	11.3	969.2	79.4	0.6	290	12.2
08.04.2020	23:30:00	23:00:00	0	0	0	0	-43.62	-141.9	11	968.4	77.9	0.8	280	12.3
